iata_code,name,municipality,latitude_deg,longitude_deg,iso_country
PNQ,Pune International Airport,Pune,18.5821,73.919701,IN
PBD,Porbandar Airport,Porbandar,21.649524,69.656405,IN
RTC,Ratnagiri Airport,,17.013599,73.327797,IN
RAJ,Rajkot Airport,Rajkot,22.3092,70.779503,IN
RPR,Swami Vivekananda Airport,Raipur,21.180401,81.7388,IN
SAG,Shirdi International Airport,Kakadi,19.689211,74.373655,IN
SSE,Solapur Airport,Solapur,17.6280002594,75.93479919430001,IN
STV,Surat International Airport,Surat,21.115531,72.743251,IN
UDR,Maharana Pratap Airport,Udaipur,24.6177005768,73.89610290530001,IN
CMB,Bandaranaike International Colombo Airport,Colombo,7.180759906768799,79.88410186767578,LK
ACJ,Anuradhapura Airport,Anuradhapura,8.301542,80.42848,LK
BTC,Batticaloa International Airport,Batticaloa,7.705073,81.677163,LK
RML,Colombo Ratmalana International Airport,Colombo,6.821638,79.885859,LK
ADP,Ampara Airport,Ampara,7.336745,81.623869,LK
HIM,Hingurakgoda Air Force Base,Polonnaruwa Town,8.04981,80.9814,LK
JAF,Jaffna International Airport,Jaffna,9.79233,80.070099,LK
KCT,Koggala Airport,Galle,5.993680000305176,80.32029724121094,LK
TRR,China Bay Airport,Trincomalee,8.539159,81.18128,LK
HRI,Mattala Rajapaksa International Airport,Mattala,6.283878,81.124163,LK
BBM,Battambang Airport,Battambang,13.0956,103.223999,KH
PNH,Phnom Penh International Airport,Phnom Penh (Pou Senchey),11.547155,104.844699,KH
RBE,Ratanakiri Airport,Ratanakiri,13.729999542236328,106.98699951171876,KH
SAI,Siem Reap-Angkor International Airport,Siem Reap,13.36974,104.223831,KH
KOS,Sihanouk International Airport,Preah Sihanouk,10.570557,103.632067,KH
IXV,Along Airport,,28.17530059814453,94.802001953125,IN
IXA,Agartala - Maharaja Bir Bikram Airport,Agartala,23.886999,91.240402,IN
IXB,Bagdogra Airport,Siliguri,26.6812,88.328598,IN
SHL,Shillong Airport,Shillong,25.70359992980957,91.97869873046876,IN
VNS,Lal Bahadur Shastri International Airport,Varanasi,25.452171,82.862549,IN
BBI,Biju Patnaik International Airport,Bhubaneswar,20.251021,85.814747,IN
PAB,Bilaspur Airport,Bilaspur,21.9884,82.111,IN
CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,22.654012,88.44765,IN
DBD,Dhanbad Airport,,23.834,86.425301,IN
RDP,Kazi Nazrul Islam Airport,Durgapur,23.6225,87.243,IN
DBR,Darbhanga Airport,Darbhanga,26.192801,85.916901,IN
GOP,Gorakhpur Airport,Gorakhpur,26.7397003174,83.4496994019,IN
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,26.106654,91.585226,IN
GAY,Gaya Airport,Gaya,24.744301,84.951202,IN
IMF,Bir Tikendrajit International Airport,Imphal,24.76,93.896698,IN
IXW,Sonari Airport,Jamshedpur,22.813706,86.168981,IN
JRH,Jorhat Airport,Jorhat,26.730456,94.175416,IN
KBK,Kushinagar International Airport,Kushinagar,26.776534,83.889214,IN
IXH,Kailashahar Airport,Kailashahar,24.308657,92.00768,IN
IXS,Silchar Airport,Silchar,24.9129009247,92.9786987305,IN
AJL,Lengpui Airport,Aizawl (Lengpui),23.840599,92.619698,IN
IXI,Lilabari North Lakhimpur Airport,Lilabari,27.295682,94.097266,IN
DIB,Dibrugarh Airport,Dibrugarh,27.4839000702,95.0168991089,IN
DMU,Dimapur Airport,Dimapur,25.8838996887,93.7711029053,IN
MZU,Muzaffarpur Airport,Muzaffarpur,26.119101,85.313698,IN
PAT,Jay Prakash Narayan Airport,Patna,25.591299,85.087997,IN
IXR,Birsa Munda Airport,Ranchi,23.314300537100003,85.3217010498,IN
RRK,Rourkela Airport,Rourkela,22.256571,84.815193,IN
TEZ,Tezpur Airport,,26.7091007232666,92.78469848632812,IN
VTZ,Visakhapatnam International Airport,Visakhapatnam,17.723506,83.227729,IN
ZER,Ziro Airport,Ziro,27.588301,93.828102,IN
BZL,Barisal Airport,Barisal,22.801001,90.301201,BD
CXB,Cox's Bazar Airport,Cox's Bazar,21.457517,91.963263,BD
CGP,Shah Amanat International Airport,Chattogram (Chittagong),22.249599,91.813301,BD
DAC,Hazrat Shahjalal International Airport,Dhaka,23.843347,90.397783,BD
IRD,Ishurdi Airport,Ishurdi,24.1525,89.0494,BD
JSR,Jessore Airport,Jashore (Jessore),23.1838,89.160797,BD
RJH,Shah Makhdum Airport,Rajshahi,24.437201,88.616501,BD
SPD,Saidpur Airport,Saidpur,25.759199,88.908897,BD
ZYL,Osmany International Airport,Sylhet,24.963071,91.866903,BD
HKG,Hong Kong International Airport,Hong Kong,22.31184,113.914862,HK
AGR,Agra Airport / Agra Air Force Station,Agra,27.157975,77.961025,IN
IXD,Prayagraj Airport,Allahabad,25.4401,81.733902,IN
ATQ,Sri Guru Ram Das Ji International Airport,Amritsar,31.7096,74.797302,IN
BKB,Nal Airport,Bikaner,28.070601,73.207199,IN
KUU,Kullu Manali Airport,Bhuntar,31.876699,77.154404,IN
BUP,Bhatinda Air Force Station,,30.2701,74.755798,IN
BEK,Bareilly Air Force Station,Bareilly,28.4221,79.450798,IN
IXC,Shaheed Bhagat Singh International Airport,Chandigarh,30.6735,76.788498,IN
KNU,Kanpur Airport,Kanpur,26.404301,80.410103,IN
DED,Dehradun Jolly Grant Airport,Dehradun (Jauligrant),30.189243,78.176651,IN
DEL,Indira Gandhi International Airport,New Delhi,28.55563,77.09519,IN
DHM,Kangra Airport,Kangra,32.164902,76.263018,IN
GWL,Gwalior Airport,Gwalior,26.29330062866211,78.22779846191406,IN
HSS,Maharaja Agrasen International Airport,Hisar,29.186065,75.74142,IN
JDH,Jodhpur Airport,Jodhpur,26.251100540161133,73.04889678955078,IN
JAI,Jaipur International Airport,Jaipur,26.8242,75.812202,IN
JSA,Jaisalmer Airport,,26.8887,70.864998,IN
IXJ,Jammu Airport,Jammu,32.688849,74.838152,IN
KQH,Kishangarh Airport Ajmer,Ajmer (Kishangarh),26.591007,74.812956,IN
KTU,Kota Airport,Kota,25.160200119,75.84559631350001,IN
LUH,Ludhiana Airport,,30.854700088500977,75.95259857177734,IN
IXL,Leh Kushok Bakula Rimpochee Airport,Leh,34.135899,77.546501,IN
LKO,Chaudhary Charan Singh International Airport,Lucknow,26.760599,80.889297,IN
MZS,Moradabad Airport,Moradabad,28.81746,78.92187,IN
IXP,Pathankot Airport,Pathankot,32.233611,75.634444,IN
PGH,Pantnagar Airport,Pantnagar,29.0334,79.473701,IN
SXR,Sheikh ul Alam International Airport,Srinagar,33.987099,74.7742,IN
LPQ,Luang Phabang International Airport,Luang Phabang,19.904273,102.167191,LA
PKZ,Pakse International Airport,Pakse,15.133973,105.779871,LA
ZVK,Savannakhet Airport,,16.55660057067871,104.76000213623048,LA
NEU,Sam Neua Airport,,20.4184,104.067001,LA
VTE,Wattay International Airport,Vientiane,17.985052,102.566692,LA
VMI,Aeropuerto Nacional Doctor Juan Plate,Puerto Vallemi,-22.159371,-57.942395,PY
MFM,Macau International Airport,Nossa Senhora do Carmo,22.149599,113.592003,MO
LTH,Long Thanh International Airport (Under Construction),Ho Chi Minh City (Long Thanh),10.772842,107.040596,VN
BWA,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),27.504591,83.414618,NP
JKR,Janakpur Airport,Janakpur,26.708799,85.922401,NP
KTM,Tribhuvan International Airport,Kathmandu,27.6966,85.3591,NP
KEP,Nepalgunj Airport,Nepalgunj,28.1036,81.667,NP
PKR,Pokhara Domestic Airport,Pokhara,28.200621,83.981203,NP
TPJ,Taplejung Airport,Taplejung,27.3509,87.69525,NP
BIR,Biratnagar Airport,Biratnagar,26.48150062561035,87.26399993896484,NP
AGX,Agatti Airport,Agatti,10.8237,72.176003,IN
BEP,Bellary Airport,Bellary,15.162799835205078,76.88279724121094,IN
BLR,Kempegowda International Airport Bengaluru,Bengaluru,13.1979,77.706299,IN
IXX,Bidar Airport / Bidar Air Force Station,Bidar,17.9081,77.487099,IN
VGA,Vijayawada International Airport,Vijayawada,16.530011,80.804888,IN
CJB,Coimbatore International Airport,Coimbatore,11.03,77.043404,IN
COK,Cochin International Airport,Kochi,10.151047,76.400838,IN
CCJ,Calicut International Airport,Calicut,11.135996,75.955152,IN
CDP,Kadapa Airport,Kadapa,14.513154,78.769183,IN
CBD,Car Nicobar Air Force Base,IAF Camp,9.153056,92.819273,IN
GOX,Manohar International Airport,Mopa,15.744257,73.860625,IN
GOI,Goa Dabolim International Airport,Vasco da Gama,15.380062,73.833328,IN
HYD,Rajiv Gandhi International Airport,Hyderabad,17.231318,78.429855,IN
BPM,Begumpet Airport,Hyderabad,17.4531,78.467598,IN
CNN,Kannur International Airport,Kannur,11.916343,75.544979,IN
KJB,Kurnool Airport,Orvakal,15.716288,78.16923,IN
IXM,Madurai Airport,Madurai,9.83450984955,78.09339904790001,IN
IXE,Mangaluru International Airport,Mangaluru,12.95542,74.884934,IN
MAA,Chennai International Airport,Chennai,12.990005,80.169296,IN
MYQ,Mysore Airport,Mysore,12.229751,76.653683,IN
IXZ,Veer Savarkar International Airport / INS Utkrosh,Port Blair,11.640194,92.72902,IN
PNY,Pondicherry Airport,Puducherry (Pondicherry),11.968,79.812,IN
PUT,Sri Sathya Sai Airport,Puttaparthi,14.1492996216,77.7910995483,IN
RJA,Rajahmundry Airport,Madhurapudi,17.105799,81.813204,IN
SXV,Salem Airport,Salem,11.78330039978,78.06559753418,IN
TIR,Tirupati International Airport,Tirupati,13.631988,79.539869,IN
TRZ,Tiruchirappalli International Airport,Tiruchirappalli,10.762915,78.717741,IN
TRV,Thiruvananthapuram International Airport,Thiruvananthapuram,8.481889,76.920029,IN
GLU,Gelephu Airport,Gelephu,26.88456,90.46412,BT
PBH,Paro International Airport,Paro,27.4032,89.424599,BT
NMF,Maafaru International Airport,Noonu Atoll,5.817407,73.468404,MV
GAN,Gan International Airport,Gan,-0.692975,73.152627,MV
HAQ,Hanimaadhoo International Airport,Haa Dhaalu Atoll,6.743235,73.167072,MV
KDO,Kadhdhoo Airport,Kadhdhoo,1.8591699600219729,73.52189636230469,MV
MLE,Velana International Airport,Malé,4.19183,73.529099,MV
KDM,Kaadedhdhoo Airport,Huvadhu Atoll,0.488131,72.996902,MV
VAM,Villa International Airport Maamigili,Maamigili,3.471751,72.832633,MV
DMK,Don Mueang International Airport,Bangkok,13.9126,100.607002,TH
KDT,Kamphaeng Saen Airport,Nakhon Pathom,14.1020002365,99.9171981812,TH
KKM,Khok Kathiam Airport,Lop Buri,14.87462,100.663397,TH
TDX,Trat Airport,Laem Ngop,12.2746,102.319,TH
BKK,Suvarnabhumi Airport,Bangkok,13.6811,100.747002,TH
UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,12.6799,101.004997,TH
CNX,Chiang Mai International Airport,Chiang Mai,18.7667999268,98.962600708,TH
HGN,Mae Hong Son Airport,Mae Hong Son,19.3013,97.9758,TH
LPT,Lampang Airport,,18.27090072631836,99.50420379638672,TH
NNT,Nan Airport,,18.807899475097656,100.78299713134766,TH
PRH,Phrae Airport,,18.1322,100.165001,TH
CEI,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,19.952299,99.882896,TH
PHY,Phetchabun Airport,,16.6760005951,101.194999695,TH
HHQ,Hua Hin Airport,Hua Hin,12.6361999512,99.951499939,TH
TKH,Takhli Royal Thai Air Force Base,Takhli,15.2773,100.295998,TH
MAQ,Mae Sot Airport,,16.699899673461914,98.54509735107422,TH
THS,Sukhothai Airport,,17.238000869750977,99.81819915771484,TH
PHS,Phitsanulok Airport,Phitsanulok,16.7829,100.278999,TH
TKT,Tak Airport,,16.896,99.253304,TH
URT,Surat Thani Airport,Surat Thani,9.13259983063,99.135597229,TH
NAW,Narathiwat Airport,,6.519919872283936,101.74299621582033,TH
CJM,Chumphon Airport,Chumphon,10.7112,99.361702,TH
NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,8.539620399475098,99.9447021484375,TH
KBV,Krabi Airport,Krabi,8.09912014008,98.9861984253,TH
SGZ,Songkhla Airport,,7.186560153961182,100.60800170898438,TH
PAN,Pattani Airport,,6.78546,101.153999,TH
USM,Samui International Airport,Na Thon (Ko Samui Island),9.54779,100.061996,TH
HKT,Phuket International Airport,Phuket,8.113257,98.3174,TH
UNN,Ranong Airport,Ranong,9.77762,98.585503,TH
HDY,Hat Yai International Airport,Hat Yai,6.93320989609,100.392997742,TH
TST,Trang Airport,Trang,7.50874,99.6166,TH
UTH,Udon Thani International Airport,Udon Thani,17.386186,102.788577,TH
SNO,Sakon Nakhon Airport,,17.195100784301758,104.11900329589844,TH
PXR,Surin Airport,Surin,14.868300437927,103.49800109863,TH
KKC,Khon Kaen Airport,Khon Kaen,16.466600418099997,102.783996582,TH
LOE,Loei Airport,,17.43910026550293,101.72200012207033,TH
BFV,Buri Ram Airport,Buriram,15.2295,103.252998,TH
NAK,Nakhon Ratchasima Airport,Chaloem Phra Kiat,14.9495,102.313004,TH
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,15.2512998581,104.870002747,TH
ROI,Roi Et Airport,Roi Et,16.1168,103.774002,TH
KOP,Nakhon Phanom Airport,Nakhon Phanom,17.383801,104.642998,TH
BMV,Buon Ma Thuot Airport,Buon Ma Thuot,12.668299675,108.120002747,VN
HPH,Cat Bi International Airport,Haiphong (Hai An),20.817428,106.724315,VN
CAH,Cà Mau Airport,Ca Mau City,9.177667,105.177778,VN
CXR,Cam Ranh International Airport / Cam Ranh Air Base,Nha Trang/nha Trang aiurportCam Ranh,11.9982,109.219002,VN
VCS,Con Dao Airport,Con Dao,8.73183,106.633003,VN
VCA,Can Tho International Airport,Can Tho,10.083397,105.709371,VN
DIN,Dien Bien Phu Airport,Dien Bien Phu,21.3974990845,103.008003235,VN
VDH,Dong Hoi Airport,Dong Hoi,17.515,106.590556,VN
DLI,Lien Khuong Airport,Da Lat,11.750556,108.366997,VN
DAD,Da Nang International Airport,Da Nang,16.0439,108.198997,VN
HAN,Noi Bai International Airport,Hanoi (Soc Son),21.221201,105.806999,VN
HUI,Phu Bai International Airport,Huế,16.400628,107.703094,VN
UIH,Phu Cat Airport,Quy Nohn,13.955,109.042,VN
PXU,Pleiku Airport,Pleiku,14.00450038909912,108.01699829101562,VN
PQC,Phú Quốc International Airport,Phu Quoc Island,10.167759,103.995451,VN
VKG,Rach Gia Airport,Rach Gia,9.95802997234,105.132379532,VN
TBB,Dong Tac Airport,Tuy Hoa,13.0496,109.334,VN
SGN,Tan Son Nhat International Airport,Ho Chi Minh City,10.8188,106.652,VN
VDO,Van Don International Airport,Van Don,21.120693,107.41539,VN
VII,Vinh Airport,Vinh,18.7376003265,105.67099762,VN
TVY,Dawei Airport,Dawei,14.103899955749512,98.20359802246094,MM
KET,Kengtung Airport,Kengtung,21.30159950256348,99.63600158691406,MM
KYP,Kyaukpyu Airport,Kyaukpyu,19.42639923095703,93.53479766845705,MM
KAW,Kawthoung Airport,Kawthoung,10.04930019378662,98.53800201416016,MM
LIW,Loikaw Airport,Loikaw,19.691499710083008,97.2147979736328,MM
LSH,Lashio Airport,Lashio,22.9778995513916,97.752197265625,MM
MDL,Mandalay International Airport,Mandalay,21.70219993591309,95.97789764404295,MM
MGZ,Myeik Airport,Mkeik,12.439800262451172,98.62149810791016,MM
MYT,Myitkyina Airport,Myitkyina,25.3836,97.351898,MM
MOE,Momeik Airport,,23.092500686645508,96.64530181884766,MM
MOG,Mong Hsat Airport,Mong Hsat,20.51679992675781,99.25679779052734,MM
NMS,Namsang Airport,Namsang,20.890499114990234,97.73590087890624,MM
NYT,Nay Pyi Taw International Airport,Naypyitaw,19.623501,96.200996,MM
PBU,Putao Airport,Putao,27.32990074157715,97.42630004882812,MM
AKY,Sittwe Airport,Sittwe,20.133165,92.870693,MM
SNW,Thandwe Airport,Thandwe,18.4606990814209,94.30010223388672,MM
THL,Tachileik Airport,Tachileik,20.483800888061523,99.9354019165039,MM
RGN,Yangon International Airport,Yangon,16.907300949099998,96.1332015991,MM
UPG,Sultan Hasanuddin International Airport,Makassar,-5.075539,119.553702,ID
BIK,Frans Kaisiepo Airport,Biak,-1.19002,136.108002,ID
NBX,Douw Aturure Airport,Nabire,-3.397973,135.393071,ID
ZRI,Stevanus Rumbewas Airport,Serui,-1.82842,136.062402,ID
TIM,Mozes Kilangin Airport,Timika,-4.52978,136.887388,ID
DPS,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",-8.748409,115.167123,ID
LOP,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",-8.759962,116.278169,ID
TTE,Sultan Babullah Airport,Ternate,0.831012,127.381611,ID
OTI,Pitu Airport,Gotalalamo-Morotai Island,2.04599,128.324997,ID
TRT,Toraja Airport,Toraja,-3.185833,119.91775,ID
PLW,Mutiara - SIS Al-Jufrie Airport,Palu,-0.916462,119.908647,ID
PSJ,Kasiguncu Airport,Poso-Celebes Island,-1.414121,120.659241,ID
LUW,Syukuran Aminuddin Amir Airport,Luwok,-1.035893,122.773934,ID
PKY,Tjilik Riwut Airport,Palangkaraya,-2.227146,113.943388,ID
YIA,Yogyakarta International Airport,Yogyakarta,-7.905338,110.057264,ID
CXP,Tunggul Wulung Airport,Cilacap,-7.64506,109.033997,ID
DJJ,Dortheys Hiyo Eluay International Airport,Sentani,-2.579627,140.519857,ID
OKL,Oksibil Airport,Oksibil,-4.9071,140.6277,ID
MKQ,Mopah International Airport,Merauke,-8.523898,140.419693,ID
TMH,Tanah Merah Airport,Tanah Merah,-6.09669,140.303521,ID
BPN,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,-1.268342,116.89452,ID
TRK,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,3.325145,117.564169,ID
AAP,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,-0.374478,117.250128,ID
NAH,Naha Airport,"Tabukan Utara, Sangihe Islands",3.68478,125.527162,ID
MDC,Sam Ratulangi International Airport,Manado,1.548591,124.92625,ID
TJG,Warukin Airport,Tanta-Tabalong,-2.21656,115.435997,ID
BDJ,Syamsudin Noor International Airport,Landasan Ulin,-3.44236,114.763,ID
LUV,Karel Sadsuitubun Airport,Langgur,-5.760278,132.759444,ID
NAM,Namniwel Airport,Namniwel,-3.143159,126.976469,ID
AMQ,Pattimura International Airport,Ambon,-3.71026,128.089005,ID
BEJ,Kalimarau Airport,Tanjung Redeb - Borneo Island,2.14776,117.430705,ID
MLG,Abdul Rachman Saleh Airport,Malang,-7.929099,112.714233,ID
JOG,Adisutjipto International Airport,Yogyakarta,-7.78818,110.431999,ID
SOC,Adisumarmo Airport,Surakarta,-7.516044,110.757492,ID
SUB,Juanda International Airport,Surabaya,-7.37983,112.787003,ID
SRG,Jenderal Ahmad Yani Airport,Semarang,-6.970732,110.373244,ID
FKQ,Fakfak Airport,Fakfak,-2.920508,132.267011,ID
KNG,Utarom Airport,Kaimana,-3.6446,133.695116,ID
BXB,Babo Airport,Babo,-2.53224,133.438995,ID
MKW,Rendani Airport,Manokwari,-0.891833,134.048996,ID
SOQ,Domine Eduard Osok Airport,Sorong,-0.894,131.287,ID
KOE,El Tari Airport,Kupang,-10.1716,123.670998,ID
WMX,Wamena Airport,Wamena,-4.097324,138.952417,ID
WNI,Matahora Airport,Wangi-wangi Island,-5.292123,123.636233,ID
KXB,Sangia Nibandera Airport,Kolaka,-4.338158,121.524047,ID
BTU,Bintulu Airport,Bintulu,3.12385010719,113.019996643,MY
KCH,Kuching International Airport,Kuching,1.487364,110.352859,MY
LMN,Limbang Airport,Limbang,4.808300018310547,115.01000213623048,MY
MKM,Mukah Airport,Mukah,2.881944,112.043333,MY
MUR,Marudi Airport,Marudi,4.178734,114.330318,MY
MYY,Miri Airport,Miri,4.32201,113.987,MY
SBW,Sibu Airport,Sibu,2.2616,111.985001,MY
BBN,Bario Airport,Bario,3.734648,115.478548,MY
LDU,Lahad Datu Airport,Lahad Datu,5.03241,118.32376,MY
BKI,Kota Kinabalu International Airport,Kota Kinabalu,5.932743,116.049324,MY
LBU,Labuan Airport,Labuan,5.301667,115.248333,MY
SDK,Sandakan Airport,Sandakan,5.900899887084961,118.05899810791016,MY
TWU,Tawau Airport,Tawau,4.31338,118.12152,MY
MZV,Mulu Airport,Mulu,4.048329830169678,114.80500030517578,MY
BWN,Brunei International Airport,Bandar Seri Begawan,4.9442,114.928001,BN
PKU,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Pekanbaru,0.458647,101.444321,ID
DUM,Pinang Kampai Airport,Dumai,1.609026,101.433493,ID
RGT,Japura Airport,Rengat-Sumatra Island,-0.352808,102.334999,ID
KJT,Kertajati International Airport,Kertajati,-6.647384,108.165561,ID
BDO,Husein Sastranegara International Airport,Bandung,-6.90063,107.575996,ID
BTH,Hang Nadim International Airport,Batam,1.12103,104.119003,ID
TNJ,Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,0.92397,104.53341,ID
HLP,Halim Perdanakusuma International Airport,Jakarta,-6.267221,106.891733,ID
CGK,Soekarno-Hatta International Airport,Jakarta,-6.12557,106.655998,ID
TKG,Radin Inten II International Airport,Bandar Lampung,-5.246803,105.182531,ID
GNS,Binaka Airport,Gunungsitoli,1.16628,97.704327,ID
AEG,Aek Godang Airport,Padang Sidempuan,1.4001,99.430496,ID
MES,Soewondo Air Force Base,Medan,3.558425,98.672275,ID
KNO,Kualanamu International Airport,Beringin,3.637847,98.870566,ID
FLZ,Dr. Ferdinand Lumban Tobing Airport,Sibolga (Pinangsori),1.557127,98.887145,ID
LSR,Alas Leuser Airport,Kutacane,3.391456,97.863726,ID
NPO,Nanga Pinoh Airport,Nanga Pinoh-Borneo Island,-0.34864,111.746155,ID
KTG,Rahadi Osman Airport,Ketapang,-1.817165,109.963469,ID
NTX,Ranai Airport,Ranai-Natuna Besar Island,3.90871,108.388,ID
PNK,Supadio International Airport,Pontianak,-0.153023,109.404708,ID
PSU,Pangsuma Airport,Putussibau-Borneo Island,0.834579,112.940217,ID
SQG,Tebelian Airport,Sintang,-0.045214,111.458049,ID
PGK,Depati Amir Airport,Pangkal Pinang,-2.1622,106.139,ID
